,Frame,x_center,y_center,w,h,s,FileName
2727,2002/08/22/big/img_790.jpg,672.0,366.0,126.0,132.0,1.0,./originalPics/2002/08/22/big/img_790.jpg
2728,2003/01/15/big/img_404.jpg,406.0,337.0,498.0,242.0,1.0,./originalPics/2003/01/15/big/img_404.jpg
2729,2002/08/05/big/img_3447.jpg,516.0,174.0,332.0,182.0,1.0,./originalPics/2002/08/05/big/img_3447.jpg
2730,2002/09/01/big/img_16167.jpg,499.0,291.0,442.0,427.0,1.0,./originalPics/2002/09/01/big/img_16167.jpg
2731,2003/01/13/big/img_840.jpg,297.0,144.0,351.0,190.0,1.0,./originalPics/2003/01/13/big/img_840.jpg
2732,2002/08/22/big/img_1001.jpg,201.0,134.0,143.0,150.0,1.0,./originalPics/2002/08/22/big/img_1001.jpg
2733,2002/08/09/big/img_431.jpg,411.0,160.0,464.0,265.0,1.0,./originalPics/2002/08/09/big/img_431.jpg
2734,2002/07/27/big/img_618.jpg,466.0,91.0,233.0,135.0,1.0,./originalPics/2002/07/27/big/img_618.jpg
2735,2002/07/31/big/img_741.jpg,209.0,252.0,352.0,401.0,1.0,./originalPics/2002/07/31/big/img_741.jpg
2736,2002/07/31/big/img_741.jpg,676.0,266.0,322.0,368.0,1.0,./originalPics/2002/07/31/big/img_741.jpg
2737,2002/07/30/big/img_964.jpg,457.0,202.0,557.0,279.0,1.0,./originalPics/2002/07/30/big/img_964.jpg
2738,2002/07/25/big/img_86.jpg,554.0,296.0,630.0,401.0,1.0,./originalPics/2002/07/25/big/img_86.jpg
2739,2002/07/29/big/img_275.jpg,266.0,114.0,224.0,183.0,1.0,./originalPics/2002/07/29/big/img_275.jpg
2740,2002/07/29/big/img_275.jpg,729.0,212.0,213.0,151.0,1.0,./originalPics/2002/07/29/big/img_275.jpg
2741,2002/08/21/big/img_921.jpg,525.0,94.0,413.0,189.0,1.0,./originalPics/2002/08/21/big/img_921.jpg
2742,2002/08/21/big/img_921.jpg,394.0,401.0,262.0,132.0,1.0,./originalPics/2002/08/21/big/img_921.jpg
2743,2002/08/21/big/img_921.jpg,598.0,402.0,288.0,141.0,1.0,./originalPics/2002/08/21/big/img_921.jpg
2744,2002/07/26/big/img_892.jpg,164.0,114.0,122.0,121.0,1.0,./originalPics/2002/07/26/big/img_892.jpg
2745,2002/07/26/big/img_892.jpg,495.0,139.0,173.0,174.0,1.0,./originalPics/2002/07/26/big/img_892.jpg
2746,2002/07/26/big/img_892.jpg,668.0,108.0,109.0,121.0,1.0,./originalPics/2002/07/26/big/img_892.jpg
2747,2002/07/26/big/img_892.jpg,836.0,204.0,124.0,137.0,1.0,./originalPics/2002/07/26/big/img_892.jpg
2748,2002/07/26/big/img_892.jpg,444.0,213.0,105.0,114.0,1.0,./originalPics/2002/07/26/big/img_892.jpg
2749,2002/07/26/big/img_892.jpg,789.0,151.0,105.0,119.0,1.0,./originalPics/2002/07/26/big/img_892.jpg
2750,2002/08/21/big/img_663.jpg,94.0,337.0,188.0,197.0,1.0,./originalPics/2002/08/21/big/img_663.jpg
2751,2002/08/21/big/img_663.jpg,465.0,391.0,352.0,359.0,1.0,./originalPics/2002/08/21/big/img_663.jpg
2752,2002/08/21/big/img_663.jpg,781.0,253.0,211.0,213.0,1.0,./originalPics/2002/08/21/big/img_663.jpg
2753,2003/01/13/big/img_567.jpg,556.0,146.0,303.0,175.0,1.0,./originalPics/2003/01/13/big/img_567.jpg
2754,2003/01/14/big/img_719.jpg,449.0,185.0,443.0,277.0,1.0,./originalPics/2003/01/14/big/img_719.jpg
2755,2002/07/28/big/img_251.jpg,486.0,230.0,349.0,240.0,1.0,./originalPics/2002/07/28/big/img_251.jpg
2756,2003/01/15/big/img_1123.jpg,512.0,151.0,190.0,184.0,1.0,./originalPics/2003/01/15/big/img_1123.jpg
2757,2002/07/29/big/img_260.jpg,398.0,77.0,381.0,154.0,1.0,./originalPics/2002/07/29/big/img_260.jpg
2758,2002/07/29/big/img_260.jpg,513.0,452.0,441.0,228.0,1.0,./originalPics/2002/07/29/big/img_260.jpg
2759,2002/08/24/big/img_337.jpg,506.0,266.0,573.0,434.0,1.0,./originalPics/2002/08/24/big/img_337.jpg
2760,2002/08/01/big/img_1914.jpg,299.0,142.0,265.0,154.0,1.0,./originalPics/2002/08/01/big/img_1914.jpg
2761,2002/08/01/big/img_1914.jpg,542.0,417.0,262.0,131.0,1.0,./originalPics/2002/08/01/big/img_1914.jpg
2762,2002/08/13/big/img_373.jpg,277.0,151.0,244.0,130.0,1.0,./originalPics/2002/08/13/big/img_373.jpg
2763,2002/08/13/big/img_373.jpg,536.0,101.0,209.0,131.0,1.0,./originalPics/2002/08/13/big/img_373.jpg
2764,2003/01/15/big/img_589.jpg,496.0,213.0,304.0,311.0,1.0,./originalPics/2003/01/15/big/img_589.jpg
2765,2002/08/13/big/img_906.jpg,355.0,176.0,235.0,166.0,1.0,./originalPics/2002/08/13/big/img_906.jpg
2766,2002/08/13/big/img_906.jpg,618.0,100.0,272.0,182.0,1.0,./originalPics/2002/08/13/big/img_906.jpg
2767,2002/07/26/big/img_270.jpg,432.0,125.0,295.0,169.0,1.0,./originalPics/2002/07/26/big/img_270.jpg
2768,2002/08/26/big/img_313.jpg,341.0,123.0,160.0,161.0,1.0,./originalPics/2002/08/26/big/img_313.jpg
2769,2002/08/25/big/img_694.jpg,173.0,190.0,198.0,209.0,1.0,./originalPics/2002/08/25/big/img_694.jpg
2770,2002/08/25/big/img_694.jpg,523.0,157.0,181.0,190.0,1.0,./originalPics/2002/08/25/big/img_694.jpg
2771,2002/08/25/big/img_694.jpg,759.0,296.0,186.0,217.0,1.0,./originalPics/2002/08/25/big/img_694.jpg
2772,2003/01/01/big/img_327.jpg,491.0,289.0,676.0,364.0,1.0,./originalPics/2003/01/01/big/img_327.jpg
2773,2002/07/23/big/img_261.jpg,495.0,321.0,717.0,469.0,1.0,./originalPics/2002/07/23/big/img_261.jpg
2774,2002/08/26/big/img_642.jpg,445.0,356.0,309.0,161.0,1.0,./originalPics/2002/08/26/big/img_642.jpg
2775,2002/07/29/big/img_918.jpg,727.0,95.0,177.0,136.0,1.0,./originalPics/2002/07/29/big/img_918.jpg
2776,2002/07/23/big/img_455.jpg,132.0,242.0,258.0,279.0,1.0,./originalPics/2002/07/23/big/img_455.jpg
2777,2002/07/23/big/img_455.jpg,715.0,211.0,279.0,311.0,1.0,./originalPics/2002/07/23/big/img_455.jpg
2778,2002/07/24/big/img_612.jpg,506.0,140.0,175.0,185.0,1.0,./originalPics/2002/07/24/big/img_612.jpg
2779,2002/07/24/big/img_612.jpg,866.0,270.0,160.0,153.0,1.0,./originalPics/2002/07/24/big/img_612.jpg
2780,2002/07/23/big/img_534.jpg,79.0,355.0,141.0,151.0,1.0,./originalPics/2002/07/23/big/img_534.jpg
2781,2002/07/23/big/img_534.jpg,260.0,243.0,196.0,200.0,1.0,./originalPics/2002/07/23/big/img_534.jpg
2782,2002/07/23/big/img_534.jpg,495.0,175.0,247.0,234.0,1.0,./originalPics/2002/07/23/big/img_534.jpg
2783,2002/07/19/big/img_534.jpg,495.0,332.0,378.0,383.0,1.0,./originalPics/2002/07/19/big/img_534.jpg
2784,2002/07/19/big/img_726.jpg,269.0,218.0,230.0,257.0,1.0,./originalPics/2002/07/19/big/img_726.jpg
2785,2002/07/19/big/img_726.jpg,762.0,166.0,173.0,192.0,1.0,./originalPics/2002/07/19/big/img_726.jpg
2786,2002/07/19/big/img_726.jpg,909.0,158.0,102.0,123.0,1.0,./originalPics/2002/07/19/big/img_726.jpg
2787,2002/07/19/big/img_726.jpg,593.0,149.0,55.0,65.0,1.0,./originalPics/2002/07/19/big/img_726.jpg
2788,2002/08/01/big/img_2146.jpg,62.0,96.0,94.0,102.0,1.0,./originalPics/2002/08/01/big/img_2146.jpg
2789,2002/08/01/big/img_2146.jpg,130.0,51.0,62.0,58.0,1.0,./originalPics/2002/08/01/big/img_2146.jpg
2790,2002/08/01/big/img_2146.jpg,331.0,42.0,64.0,67.0,1.0,./originalPics/2002/08/01/big/img_2146.jpg
2791,2002/08/01/big/img_2146.jpg,303.0,183.0,122.0,132.0,1.0,./originalPics/2002/08/01/big/img_2146.jpg
2792,2002/08/01/big/img_2146.jpg,141.0,306.0,90.0,83.0,1.0,./originalPics/2002/08/01/big/img_2146.jpg
2793,2002/08/01/big/img_2146.jpg,420.0,417.0,175.0,189.0,1.0,./originalPics/2002/08/01/big/img_2146.jpg
2794,2002/08/01/big/img_2146.jpg,623.0,123.0,96.0,107.0,1.0,./originalPics/2002/08/01/big/img_2146.jpg
2795,2002/08/01/big/img_2146.jpg,860.0,36.0,83.0,71.0,1.0,./originalPics/2002/08/01/big/img_2146.jpg
2796,2002/08/02/big/img_543.jpg,486.0,134.0,474.0,224.0,1.0,./originalPics/2002/08/02/big/img_543.jpg
2797,2003/01/16/big/img_777.jpg,258.0,198.0,326.0,202.0,1.0,./originalPics/2003/01/16/big/img_777.jpg
2798,2003/01/16/big/img_777.jpg,707.0,183.0,336.0,209.0,1.0,./originalPics/2003/01/16/big/img_777.jpg
2799,2002/07/30/big/img_484.jpg,478.0,213.0,584.0,317.0,1.0,./originalPics/2002/07/30/big/img_484.jpg
2800,2002/08/13/big/img_1161.jpg,297.0,344.0,145.0,161.0,1.0,./originalPics/2002/08/13/big/img_1161.jpg
2801,2002/08/13/big/img_1161.jpg,467.0,226.0,169.0,169.0,1.0,./originalPics/2002/08/13/big/img_1161.jpg
2802,2002/08/13/big/img_1161.jpg,717.0,171.0,181.0,183.0,1.0,./originalPics/2002/08/13/big/img_1161.jpg
2803,2002/08/13/big/img_1161.jpg,405.0,96.0,284.0,192.0,1.0,./originalPics/2002/08/13/big/img_1161.jpg
2804,2002/07/21/big/img_390.jpg,331.0,123.0,179.0,169.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2805,2002/07/21/big/img_390.jpg,785.0,177.0,183.0,179.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2806,2002/07/21/big/img_390.jpg,26.0,109.0,47.0,41.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2807,2002/07/21/big/img_390.jpg,62.0,29.0,41.0,39.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2808,2002/07/21/big/img_390.jpg,119.0,104.0,30.0,29.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2809,2002/07/21/big/img_390.jpg,145.0,113.0,32.0,31.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2810,2002/07/21/big/img_390.jpg,100.0,217.0,47.0,46.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2811,2002/07/21/big/img_390.jpg,47.0,329.0,51.0,48.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2812,2002/07/21/big/img_390.jpg,28.0,268.0,58.0,65.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2813,2002/07/21/big/img_390.jpg,572.0,229.0,43.0,41.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2814,2002/07/21/big/img_390.jpg,666.0,319.0,68.0,60.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2815,2002/07/21/big/img_390.jpg,640.0,34.0,43.0,41.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2816,2002/07/21/big/img_390.jpg,715.0,239.0,41.0,36.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2817,2002/07/21/big/img_390.jpg,932.0,148.0,49.0,46.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2818,2002/07/21/big/img_390.jpg,495.0,48.0,41.0,39.0,1.0,./originalPics/2002/07/21/big/img_390.jpg
2819,2002/08/06/big/img_2288.jpg,529.0,226.0,205.0,177.0,1.0,./originalPics/2002/08/06/big/img_2288.jpg
2820,2002/08/21/big/img_677.jpg,499.0,105.0,224.0,129.0,1.0,./originalPics/2002/08/21/big/img_677.jpg
2821,2002/08/13/big/img_747.jpg,430.0,205.0,471.0,273.0,1.0,./originalPics/2002/08/13/big/img_747.jpg
2822,2002/08/15/big/img_1248.jpg,468.0,253.0,594.0,302.0,1.0,./originalPics/2002/08/15/big/img_1248.jpg
2823,2002/07/31/big/img_416.jpg,339.0,306.0,149.0,167.0,1.0,./originalPics/2002/07/31/big/img_416.jpg
2824,2002/07/31/big/img_416.jpg,582.0,237.0,145.0,167.0,1.0,./originalPics/2002/07/31/big/img_416.jpg
2825,2002/09/02/big/img_15259.jpg,437.0,161.0,493.0,230.0,1.0,./originalPics/2002/09/02/big/img_15259.jpg
2826,2002/08/16/big/img_781.jpg,485.0,228.0,580.0,323.0,1.0,./originalPics/2002/08/16/big/img_781.jpg
2827,2002/08/24/big/img_754.jpg,207.0,143.0,196.0,204.0,1.0,./originalPics/2002/08/24/big/img_754.jpg
2828,2002/08/24/big/img_754.jpg,538.0,311.0,164.0,196.0,1.0,./originalPics/2002/08/24/big/img_754.jpg
2829,2002/08/24/big/img_754.jpg,757.0,266.0,156.0,188.0,1.0,./originalPics/2002/08/24/big/img_754.jpg
2830,2002/07/24/big/img_803.jpg,467.0,289.0,259.0,152.0,1.0,./originalPics/2002/07/24/big/img_803.jpg
2831,2002/08/20/big/img_609.jpg,218.0,293.0,388.0,284.0,1.0,./originalPics/2002/08/20/big/img_609.jpg
2832,2002/08/20/big/img_609.jpg,691.0,172.0,352.0,297.0,1.0,./originalPics/2002/08/20/big/img_609.jpg
2833,2002/08/28/big/img_19571.jpg,485.0,166.0,444.0,220.0,1.0,./originalPics/2002/08/28/big/img_19571.jpg
2834,2002/09/01/big/img_16140.jpg,431.0,115.0,225.0,149.0,1.0,./originalPics/2002/09/01/big/img_16140.jpg
2835,2002/08/26/big/img_769.jpg,254.0,277.0,482.0,391.0,1.0,./originalPics/2002/08/26/big/img_769.jpg
2836,2002/07/20/big/img_588.jpg,135.0,233.0,141.0,278.0,1.0,./originalPics/2002/07/20/big/img_588.jpg
2837,2002/07/20/big/img_588.jpg,349.0,223.0,152.0,271.0,1.0,./originalPics/2002/07/20/big/img_588.jpg
2838,2002/07/20/big/img_588.jpg,577.0,219.0,139.0,282.0,1.0,./originalPics/2002/07/20/big/img_588.jpg
2839,2002/07/20/big/img_588.jpg,789.0,223.0,154.0,306.0,1.0,./originalPics/2002/07/20/big/img_588.jpg
2840,2002/08/02/big/img_898.jpg,455.0,246.0,497.0,279.0,1.0,./originalPics/2002/08/02/big/img_898.jpg
2841,2002/07/21/big/img_466.jpg,258.0,273.0,292.0,369.0,1.0,./originalPics/2002/07/21/big/img_466.jpg
2842,2002/08/14/big/img_1046.jpg,457.0,256.0,683.0,398.0,1.0,./originalPics/2002/08/14/big/img_1046.jpg
2843,2002/07/25/big/img_212.jpg,740.0,133.0,301.0,167.0,1.0,./originalPics/2002/07/25/big/img_212.jpg
2844,2002/08/26/big/img_353.jpg,486.0,190.0,273.0,306.0,1.0,./originalPics/2002/08/26/big/img_353.jpg
2845,2002/08/19/big/img_810.jpg,137.0,379.0,271.0,267.0,1.0,./originalPics/2002/08/19/big/img_810.jpg
2846,2002/08/19/big/img_810.jpg,493.0,263.0,341.0,377.0,1.0,./originalPics/2002/08/19/big/img_810.jpg
2847,2002/08/19/big/img_810.jpg,698.0,341.0,179.0,169.0,1.0,./originalPics/2002/08/19/big/img_810.jpg
2848,2002/08/31/big/img_17824.jpg,360.0,333.0,354.0,216.0,1.0,./originalPics/2002/08/31/big/img_17824.jpg
2849,2002/08/31/big/img_17824.jpg,585.0,131.0,404.0,240.0,1.0,./originalPics/2002/08/31/big/img_17824.jpg
2850,2002/08/12/big/img_631.jpg,385.0,176.0,356.0,218.0,1.0,./originalPics/2002/08/12/big/img_631.jpg
2851,2002/08/12/big/img_631.jpg,779.0,229.0,280.0,166.0,1.0,./originalPics/2002/08/12/big/img_631.jpg
2852,2002/07/19/big/img_828.jpg,708.0,139.0,147.0,145.0,1.0,./originalPics/2002/07/19/big/img_828.jpg
2853,2002/07/19/big/img_828.jpg,211.0,143.0,141.0,150.0,1.0,./originalPics/2002/07/19/big/img_828.jpg
2854,2002/07/24/big/img_130.jpg,592.0,294.0,308.0,166.0,1.0,./originalPics/2002/07/24/big/img_130.jpg
2855,2002/08/25/big/img_580.jpg,139.0,118.0,233.0,189.0,1.0,./originalPics/2002/08/25/big/img_580.jpg
2856,2002/08/25/big/img_580.jpg,467.0,387.0,294.0,262.0,1.0,./originalPics/2002/08/25/big/img_580.jpg
2857,2002/08/25/big/img_580.jpg,774.0,192.0,237.0,194.0,1.0,./originalPics/2002/08/25/big/img_580.jpg
2858,2002/07/31/big/img_699.jpg,342.0,176.0,313.0,212.0,1.0,./originalPics/2002/07/31/big/img_699.jpg
2859,2002/07/31/big/img_699.jpg,749.0,182.0,274.0,192.0,1.0,./originalPics/2002/07/31/big/img_699.jpg
2860,2002/07/23/big/img_808.jpg,361.0,200.0,320.0,315.0,1.0,./originalPics/2002/07/23/big/img_808.jpg
2861,2002/07/23/big/img_808.jpg,689.0,275.0,109.0,119.0,1.0,./originalPics/2002/07/23/big/img_808.jpg
2862,2002/07/23/big/img_808.jpg,821.0,306.0,124.0,140.0,1.0,./originalPics/2002/07/23/big/img_808.jpg
2863,2002/07/31/big/img_377.jpg,213.0,213.0,171.0,197.0,1.0,./originalPics/2002/07/31/big/img_377.jpg
2864,2002/07/31/big/img_377.jpg,847.0,186.0,175.0,201.0,1.0,./originalPics/2002/07/31/big/img_377.jpg
2865,2003/01/16/big/img_570.jpg,352.0,159.0,183.0,237.0,1.0,./originalPics/2003/01/16/big/img_570.jpg
2866,2002/09/01/big/img_16254.jpg,492.0,154.0,312.0,235.0,1.0,./originalPics/2002/09/01/big/img_16254.jpg
2867,2002/07/21/big/img_471.jpg,618.0,216.0,578.0,299.0,1.0,./originalPics/2002/07/21/big/img_471.jpg
2868,2002/08/01/big/img_1548.jpg,241.0,461.0,335.0,345.0,1.0,./originalPics/2002/08/01/big/img_1548.jpg
2869,2002/08/01/big/img_1548.jpg,531.0,242.0,420.0,406.0,1.0,./originalPics/2002/08/01/big/img_1548.jpg
2870,2002/08/18/big/img_252.jpg,469.0,175.0,203.0,250.0,1.0,./originalPics/2002/08/18/big/img_252.jpg
2871,2002/08/19/big/img_576.jpg,518.0,333.0,255.0,175.0,1.0,./originalPics/2002/08/19/big/img_576.jpg
2872,2002/08/20/big/img_464.jpg,297.0,144.0,169.0,194.0,1.0,./originalPics/2002/08/20/big/img_464.jpg
2873,2002/07/27/big/img_735.jpg,273.0,338.0,401.0,412.0,1.0,./originalPics/2002/07/27/big/img_735.jpg
2874,2002/07/27/big/img_735.jpg,642.0,324.0,346.0,408.0,1.0,./originalPics/2002/07/27/big/img_735.jpg
2875,2002/08/21/big/img_589.jpg,450.0,269.0,587.0,536.0,1.0,./originalPics/2002/08/21/big/img_589.jpg
2876,2003/01/15/big/img_1192.jpg,494.0,154.0,190.0,196.0,1.0,./originalPics/2003/01/15/big/img_1192.jpg
2877,2002/08/09/big/img_302.jpg,498.0,215.0,498.0,259.0,1.0,./originalPics/2002/08/09/big/img_302.jpg
2878,2002/07/31/big/img_594.jpg,492.0,200.0,199.0,229.0,1.0,./originalPics/2002/07/31/big/img_594.jpg
2879,2002/07/31/big/img_594.jpg,306.0,579.0,130.0,123.0,1.0,./originalPics/2002/07/31/big/img_594.jpg
2880,2002/08/23/big/img_19.jpg,463.0,247.0,644.0,354.0,1.0,./originalPics/2002/08/23/big/img_19.jpg
2881,2002/08/29/big/img_18819.jpg,446.0,210.0,514.0,274.0,1.0,./originalPics/2002/08/29/big/img_18819.jpg
2882,2002/08/19/big/img_293.jpg,414.0,175.0,434.0,267.0,1.0,./originalPics/2002/08/19/big/img_293.jpg
2883,2002/07/30/big/img_331.jpg,542.0,274.0,752.0,445.0,1.0,./originalPics/2002/07/30/big/img_331.jpg
2884,2002/08/23/big/img_607.jpg,320.0,134.0,332.0,167.0,1.0,./originalPics/2002/08/23/big/img_607.jpg
2885,2002/08/23/big/img_607.jpg,603.0,93.0,305.0,155.0,1.0,./originalPics/2002/08/23/big/img_607.jpg
2886,2002/07/30/big/img_363.jpg,242.0,180.0,184.0,201.0,1.0,./originalPics/2002/07/30/big/img_363.jpg
2887,2002/07/30/big/img_363.jpg,716.0,178.0,199.0,220.0,1.0,./originalPics/2002/07/30/big/img_363.jpg
2888,2002/08/16/big/img_766.jpg,614.0,391.0,386.0,229.0,1.0,./originalPics/2002/08/16/big/img_766.jpg
2889,2003/01/13/big/img_481.jpg,523.0,155.0,492.0,247.0,1.0,./originalPics/2003/01/13/big/img_481.jpg
2890,2002/08/06/big/img_2515.jpg,270.0,143.0,286.0,162.0,1.0,./originalPics/2002/08/06/big/img_2515.jpg
2891,2002/08/06/big/img_2515.jpg,636.0,218.0,270.0,130.0,1.0,./originalPics/2002/08/06/big/img_2515.jpg
2892,2002/09/02/big/img_15913.jpg,173.0,197.0,233.0,241.0,1.0,./originalPics/2002/09/02/big/img_15913.jpg
2893,2002/09/02/big/img_15913.jpg,474.0,255.0,171.0,181.0,1.0,./originalPics/2002/09/02/big/img_15913.jpg
2894,2002/09/02/big/img_15913.jpg,794.0,188.0,205.0,212.0,1.0,./originalPics/2002/09/02/big/img_15913.jpg
2895,2002/09/02/big/img_15827.jpg,619.0,255.0,256.0,263.0,1.0,./originalPics/2002/09/02/big/img_15827.jpg
2896,2002/09/02/big/img_15053.jpg,488.0,152.0,343.0,223.0,1.0,./originalPics/2002/09/02/big/img_15053.jpg
2897,2002/08/07/big/img_1576.jpg,529.0,298.0,209.0,190.0,1.0,./originalPics/2002/08/07/big/img_1576.jpg
2898,2002/07/23/big/img_268.jpg,494.0,138.0,356.0,177.0,1.0,./originalPics/2002/07/23/big/img_268.jpg
2899,2002/08/21/big/img_152.jpg,461.0,235.0,618.0,324.0,1.0,./originalPics/2002/08/21/big/img_152.jpg
2900,2003/01/15/big/img_578.jpg,712.0,199.0,325.0,315.0,1.0,./originalPics/2003/01/15/big/img_578.jpg
2901,2002/07/21/big/img_589.jpg,485.0,350.0,298.0,172.0,1.0,./originalPics/2002/07/21/big/img_589.jpg
2902,2002/07/20/big/img_548.jpg,506.0,269.0,243.0,304.0,1.0,./originalPics/2002/07/20/big/img_548.jpg
2903,2002/08/27/big/img_19693.jpg,231.0,94.0,228.0,144.0,1.0,./originalPics/2002/08/27/big/img_19693.jpg
2904,2002/08/27/big/img_19693.jpg,383.0,141.0,258.0,164.0,1.0,./originalPics/2002/08/27/big/img_19693.jpg
2905,2002/08/27/big/img_19693.jpg,847.0,135.0,206.0,151.0,1.0,./originalPics/2002/08/27/big/img_19693.jpg
2906,2002/08/31/big/img_17252.jpg,461.0,246.0,444.0,229.0,1.0,./originalPics/2002/08/31/big/img_17252.jpg
2907,2002/07/31/big/img_138.jpg,495.0,298.0,207.0,223.0,1.0,./originalPics/2002/07/31/big/img_138.jpg
2908,2002/07/31/big/img_138.jpg,621.0,225.0,160.0,196.0,1.0,./originalPics/2002/07/31/big/img_138.jpg
2909,2002/07/31/big/img_138.jpg,727.0,158.0,183.0,196.0,1.0,./originalPics/2002/07/31/big/img_138.jpg
2910,2002/07/23/big/img_372.jpg,388.0,155.0,252.0,222.0,1.0,./originalPics/2002/07/23/big/img_372.jpg
2911,2002/07/23/big/img_372.jpg,81.0,287.0,162.0,162.0,1.0,./originalPics/2002/07/23/big/img_372.jpg
2912,2002/08/16/big/img_695.jpg,331.0,248.0,331.0,297.0,1.0,./originalPics/2002/08/16/big/img_695.jpg
2913,2002/07/27/big/img_287.jpg,206.0,277.0,284.0,188.0,1.0,./originalPics/2002/07/27/big/img_287.jpg
2914,2002/07/27/big/img_287.jpg,681.0,249.0,287.0,176.0,1.0,./originalPics/2002/07/27/big/img_287.jpg
2915,2002/07/27/big/img_287.jpg,122.0,78.0,226.0,152.0,1.0,./originalPics/2002/07/27/big/img_287.jpg
2916,2002/07/27/big/img_287.jpg,373.0,198.0,297.0,182.0,1.0,./originalPics/2002/07/27/big/img_287.jpg
2917,2002/08/15/big/img_315.jpg,381.0,178.0,344.0,186.0,1.0,./originalPics/2002/08/15/big/img_315.jpg
2918,2002/08/10/big/img_361.jpg,461.0,268.0,626.0,398.0,1.0,./originalPics/2002/08/10/big/img_361.jpg
2919,2002/07/29/big/img_899.jpg,446.0,189.0,186.0,204.0,1.0,./originalPics/2002/07/29/big/img_899.jpg
2920,2002/08/13/big/img_771.jpg,668.0,122.0,175.0,188.0,1.0,./originalPics/2002/08/13/big/img_771.jpg
2921,2002/08/21/big/img_92.jpg,458.0,269.0,745.0,368.0,1.0,./originalPics/2002/08/21/big/img_92.jpg
2922,2003/01/15/big/img_425.jpg,367.0,159.0,453.0,273.0,1.0,./originalPics/2003/01/15/big/img_425.jpg
2923,2003/01/15/big/img_425.jpg,855.0,197.0,208.0,212.0,1.0,./originalPics/2003/01/15/big/img_425.jpg
2924,2003/01/16/big/img_450.jpg,653.0,281.0,330.0,369.0,1.0,./originalPics/2003/01/16/big/img_450.jpg
2925,2002/09/01/big/img_16942.jpg,267.0,161.0,192.0,216.0,1.0,./originalPics/2002/09/01/big/img_16942.jpg
2926,2002/09/01/big/img_16942.jpg,512.0,86.0,77.0,92.0,1.0,./originalPics/2002/09/01/big/img_16942.jpg
2927,2002/09/01/big/img_16942.jpg,66.0,211.0,75.0,84.0,1.0,./originalPics/2002/09/01/big/img_16942.jpg
2928,2002/09/01/big/img_16942.jpg,762.0,136.0,79.0,90.0,1.0,./originalPics/2002/09/01/big/img_16942.jpg
2929,2002/09/01/big/img_16942.jpg,685.0,108.0,75.0,97.0,1.0,./originalPics/2002/09/01/big/img_16942.jpg
2930,2002/08/02/big/img_51.jpg,495.0,238.0,523.0,313.0,1.0,./originalPics/2002/08/02/big/img_51.jpg
2931,2002/09/02/big/img_15379.jpg,459.0,177.0,222.0,202.0,1.0,./originalPics/2002/09/02/big/img_15379.jpg
2932,2002/09/02/big/img_15379.jpg,68.0,350.0,79.0,81.0,1.0,./originalPics/2002/09/02/big/img_15379.jpg
2933,2002/09/02/big/img_15379.jpg,689.0,253.0,190.0,173.0,1.0,./originalPics/2002/09/02/big/img_15379.jpg
2934,2002/09/02/big/img_15379.jpg,883.0,216.0,113.0,104.0,1.0,./originalPics/2002/09/02/big/img_15379.jpg
2935,2002/09/02/big/img_15379.jpg,98.0,263.0,70.0,71.0,1.0,./originalPics/2002/09/02/big/img_15379.jpg
2936,2002/08/24/big/img_147.jpg,489.0,98.0,289.0,131.0,1.0,./originalPics/2002/08/24/big/img_147.jpg
2937,2002/08/30/big/img_18122.jpg,487.0,169.0,381.0,220.0,1.0,./originalPics/2002/08/30/big/img_18122.jpg
2938,2002/07/26/big/img_950.jpg,322.0,175.0,177.0,203.0,1.0,./originalPics/2002/07/26/big/img_950.jpg
2939,2002/08/07/big/img_1400.jpg,469.0,145.0,299.0,174.0,1.0,./originalPics/2002/08/07/big/img_1400.jpg
2940,2002/08/17/big/img_468.jpg,473.0,204.0,443.0,267.0,1.0,./originalPics/2002/08/17/big/img_468.jpg
2941,2002/08/15/big/img_470.jpg,177.0,222.0,228.0,320.0,1.0,./originalPics/2002/08/15/big/img_470.jpg
2942,2002/08/15/big/img_470.jpg,388.0,163.0,160.0,241.0,1.0,./originalPics/2002/08/15/big/img_470.jpg
2943,2002/08/15/big/img_470.jpg,533.0,239.0,154.0,209.0,1.0,./originalPics/2002/08/15/big/img_470.jpg
2944,2002/08/15/big/img_470.jpg,661.0,350.0,147.0,222.0,1.0,./originalPics/2002/08/15/big/img_470.jpg
2945,2002/08/15/big/img_470.jpg,845.0,323.0,160.0,222.0,1.0,./originalPics/2002/08/15/big/img_470.jpg
2946,2002/07/30/big/img_318.jpg,233.0,143.0,194.0,182.0,1.0,./originalPics/2002/07/30/big/img_318.jpg
